Surface Profile             
x       y           
[m]     [m]         
8.5304898e-006  -1.2115306e-009            
8.5971343e-006  -1.1596223e-009            
8.6637787e-006  -1.3414442e-009            
8.7304232e-006  -1.3171985e-009            
8.7970676e-006  -1.3478225e-009            
8.8637121e-006  -1.6045451e-009            
8.9303565e-006  -1.5365466e-009            
8.997001e-006  -1.5728245e-009            
9.0636454e-006  -1.7263439e-009            
9.1302899e-006  -1.6556354e-009            
9.1969344e-006  -1.7279579e-009            
9.2635788e-006  -1.4977038e-009            
9.3302233e-006  -1.2818358e-009            
9.3968677e-006  -1.2172262e-009            
9.4635122e-006  -1.019931e-009            
9.5301566e-006  -1.1757722e-009            
9.5968011e-006  -1.2568774e-009            
9.6634455e-006  -1.3209865e-009            
9.73009e-006  -1.4288756e-009            
9.7967344e-006  -1.6530181e-009            
9.8633789e-006  -1.6011865e-009            
9.9300233e-006  -1.7295703e-009            
9.9966678e-006  -1.9628768e-009            
1.0063312e-005  -1.7422131e-009            
1.0129957e-005  -1.9368016e-009            
1.0196601e-005  -1.7994142e-009            
1.0263246e-005  -1.7204308e-009            
1.032989e-005  -1.9586825e-009            
1.0396534e-005  -1.9225099e-009            
1.0463179e-005  -1.96746e-009            
1.0529823e-005  -2.1305464e-009            
1.0596468e-005  -2.2596417e-009            
1.0663112e-005  -2.0388177e-009            
1.0729757e-005  -2.0617772e-009            
1.0796401e-005  -1.9234209e-009            
1.0863046e-005  -1.563205e-009            
1.092969e-005  -1.472642e-009            
1.0996335e-005  -1.2031471e-009            
1.1062979e-005  -8.9285578e-010            
1.1129623e-005  -1.0132103e-009            
1.1196268e-005  -7.0741015e-010            
1.1262912e-005  -8.7645299e-010            
1.1329557e-005  -9.9910347e-010            
1.1396201e-005  -1.0791076e-009            
1.1462846e-005  -1.2606413e-009            
1.152949e-005  -1.0255281e-009            
1.1596135e-005  -9.6335608e-010            
1.1662779e-005  -6.9673474e-010            
1.1729424e-005  -5.9282353e-010            
1.1796068e-005  -4.8354814e-010            
1.1862712e-005  -1.9053553e-010            
1.1929357e-005  -7.3240731e-011            
1.1996001e-005  8.4939192e-011            
1.2062646e-005  1.6699036e-010            
1.212929e-005  4.0997095e-010            
1.2195935e-005  5.1748507e-010            
1.2262579e-005  5.9070997e-010            
1.2329224e-005  7.3974192e-010            
1.2395868e-005  6.2988858e-010            
1.2462512e-005  6.6371446e-010            
1.2529157e-005  6.9834772e-010            
1.2595801e-005  6.4436207e-010            
1.2662446e-005  6.5390353e-010            
1.272909e-005  7.0378553e-010            
1.2795735e-005  5.9791731e-010            
1.2862379e-005  4.2971134e-010            
1.2929024e-005  7.2324281e-010            
1.2995668e-005  3.449283e-010            
1.3062313e-005  2.6910385e-010            
1.3128957e-005  1.6318742e-010            
1.3195601e-005  -2.8529319e-010            
1.3262246e-005  -1.2161693e-010            
1.332889e-005  -7.288682e-011            
1.3395535e-005  -9.2702401e-011            
1.3462179e-005  -5.1811238e-011            
1.3528824e-005  -1.9955556e-010            
1.3595468e-005  -2.8826338e-010            
1.3662113e-005  -3.996026e-010            
1.3728757e-005  -4.1144735e-010            
1.3795402e-005  -6.4491622e-010            
1.3862046e-005  -4.9316509e-010            
1.392869e-005  -4.8589927e-010            
1.3995335e-005  -3.8685036e-010            
1.4061979e-005  -1.9379511e-010            
1.4128624e-005  -2.5619143e-010            
1.4195268e-005  -7.3002508e-011            
1.4261913e-005  4.2389457e-011            
1.4328557e-005  4.1271852e-011            
1.4395202e-005  2.8863084e-010            
1.4461846e-005  2.7490585e-010            
1.452849e-005  2.9263906e-010            
1.4595135e-005  3.9608122e-010            
1.4661779e-005  3.1717096e-010            
1.4728424e-005  4.9792915e-010            
1.4795068e-005  5.2367385e-010            
1.4861713e-005  4.6322093e-010            
1.4928357e-005  3.3464089e-010            
