Surface Profile             
x       y           
[m]     [m]         
5.8653632e-006  -1.0032823e-006            
5.8875805e-006  -1.0082548e-006            
5.9097978e-006  -1.0135061e-006            
5.9320151e-006  -1.0185344e-006            
5.9542324e-006  -1.0238337e-006            
5.9764497e-006  -1.0287699e-006            
5.998667e-006  -1.0339604e-006            
6.0208842e-006  -1.0389047e-006            
6.0431015e-006  -1.0441013e-006            
6.0653188e-006  -1.0490506e-006            
6.0875361e-006  -1.0541263e-006            
6.1097534e-006  -1.0590851e-006            
6.1319707e-006  -1.0641835e-006            
6.154188e-006  -1.0693041e-006            
6.1764052e-006  -1.0743193e-006            
6.1986225e-006  -1.07948e-006            
6.2208398e-006  -1.0845349e-006            
6.2430571e-006  -1.089731e-006            
6.2652744e-006  -1.0946885e-006            
6.2874917e-006  -1.0997819e-006            
6.3097089e-006  -1.1048956e-006            
6.3319262e-006  -1.1099062e-006            
6.3541435e-006  -1.1150703e-006            
6.3763608e-006  -1.1201426e-006            
6.3985781e-006  -1.1255013e-006            
6.4207954e-006  -1.130515e-006            
6.4430127e-006  -1.1358049e-006            
6.4652299e-006  -1.1408757e-006            
6.4874472e-006  -1.1459787e-006            
6.5096645e-006  -1.1511274e-006            
6.5318818e-006  -1.1564591e-006            
6.5540991e-006  -1.1618508e-006            
6.5763164e-006  -1.1671651e-006            
6.5985337e-006  -1.1725142e-006            
6.6207509e-006  -1.1775083e-006            
6.6429682e-006  -1.1828993e-006            
6.6651855e-006  -1.1879391e-006            
6.6874028e-006  -1.193376e-006            
6.7096201e-006  -1.1984587e-006            
6.7318374e-006  -1.2038076e-006            
6.7540546e-006  -1.2088009e-006            
6.7762719e-006  -1.214072e-006            
6.7984892e-006  -1.2191379e-006            
6.8207065e-006  -1.2245127e-006            
6.8429238e-006  -1.2299599e-006            
6.8651411e-006  -1.2352201e-006            
6.8873584e-006  -1.2407889e-006            
6.9095756e-006  -1.2460319e-006            
6.9317929e-006  -1.2513108e-006            
6.9540102e-006  -1.2566302e-006            
6.9762275e-006  -1.2619936e-006            
6.9984448e-006  -1.2674039e-006            
7.0206621e-006  -1.2727366e-006            
7.0428794e-006  -1.2779939e-006            
7.0650966e-006  -1.2833116e-006            
7.0873139e-006  -1.2889564e-006            
7.1095312e-006  -1.2942999e-006            
7.1317485e-006  -1.2999598e-006            
7.1539658e-006  -1.3053041e-006            
7.1761831e-006  -1.3108229e-006            
7.1984003e-006  -1.3161404e-006            
7.2206176e-006  -1.3216321e-006            
7.2428349e-006  -1.3270534e-006            
7.2650522e-006  -1.3325301e-006            
7.2872695e-006  -1.3380681e-006            
7.3094868e-006  -1.343418e-006            
7.3317041e-006  -1.348964e-006            
7.3539213e-006  -1.3543422e-006            
7.3761386e-006  -1.3601908e-006            
7.3983559e-006  -1.3656347e-006            
7.4205732e-006  -1.3714179e-006            
7.4427905e-006  -1.377043e-006            
7.4650078e-006  -1.3827543e-006            
7.4872251e-006  -1.388176e-006            
7.5094423e-006  -1.3939451e-006            
7.5316596e-006  -1.3998302e-006            
7.5538769e-006  -1.4054509e-006            
7.5760942e-006  -1.4114361e-006            
7.5983115e-006  -1.417165e-006            
7.6205288e-006  -1.4231369e-006            
7.6427461e-006  -1.4288553e-006            
7.6649633e-006  -1.4348235e-006            
7.6871806e-006  -1.4407991e-006            
7.7093979e-006  -1.4469014e-006            
7.7316152e-006  -1.4528676e-006            
7.7538325e-006  -1.4588082e-006            
7.7760498e-006  -1.4647181e-006            
7.798267e-006  -1.4704707e-006            
7.8204843e-006  -1.4765786e-006            
7.8427016e-006  -1.4824254e-006            
7.8649189e-006  -1.4885166e-006            
7.8871362e-006  -1.4943628e-006            
7.9093535e-006  -1.5004756e-006            
7.9315708e-006  -1.5066207e-006            
7.953788e-006  -1.5127984e-006            
7.9760053e-006  -1.5190046e-006            
7.9982226e-006  -1.5252313e-006            
8.0204399e-006  -1.5315955e-006            
8.0426572e-006  -1.5374529e-006            
8.0648745e-006  -1.5438035e-006            
8.0870918e-006  -1.5496519e-006            
