Surface Profile             
x       y           
[m]     [m]         
1.6720364e-005  1.2817581e-008            
1.6914787e-005  1.2789602e-008            
1.710921e-005  1.2895451e-008            
1.7303633e-005  1.2888901e-008            
1.7498056e-005  1.3024083e-008            
1.7692479e-005  1.3183222e-008            
1.7886901e-005  1.3113258e-008            
1.8081324e-005  1.3321167e-008            
1.8275747e-005  1.3565428e-008            
1.847017e-005  1.3710786e-008            
1.8664593e-005  1.4126801e-008            
1.8859016e-005  1.3921551e-008            
1.9053439e-005  1.4091494e-008            
1.9247861e-005  1.4278305e-008            
1.9442284e-005  1.4224073e-008            
1.9636707e-005  1.4683462e-008            
1.983113e-005  1.4648105e-008            
2.0025553e-005  1.4725652e-008            
2.0219976e-005  1.4795756e-008            
2.0414398e-005  1.47306e-008            
2.0608821e-005  1.4910363e-008            
2.0803244e-005  1.4834703e-008            
2.0997667e-005  1.4874634e-008            
2.119209e-005  1.5036213e-008            
2.1386513e-005  1.4809403e-008            
2.1580935e-005  1.4946136e-008            
2.1775358e-005  1.4955744e-008            
2.1969781e-005  1.4833399e-008            
2.2164204e-005  1.4840017e-008            
2.2358627e-005  1.4866705e-008            
2.255305e-005  1.4923794e-008            
2.2747473e-005  1.5019766e-008            
2.2941895e-005  1.5285977e-008            
2.3136318e-005  1.5467851e-008            
2.3330741e-005  1.5678767e-008            
2.3525164e-005  1.5783689e-008            
2.3719587e-005  1.6027336e-008            
2.391401e-005  1.6028576e-008            
2.4108432e-005  1.6160991e-008            
2.4302855e-005  1.6308152e-008            
2.4497278e-005  1.6472459e-008            
2.4691701e-005  1.6528587e-008            
2.4886124e-005  1.6730143e-008            
2.5080547e-005  1.6955346e-008            
2.5274969e-005  1.707128e-008            
2.5469392e-005  1.7324053e-008            
2.5663815e-005  1.7333226e-008            
2.5858238e-005  1.747267e-008            
2.6052661e-005  1.762624e-008            
2.6247084e-005  1.767008e-008            
2.6441506e-005  1.78607e-008            
2.6635929e-005  1.8080454e-008            
2.6830352e-005  1.8327901e-008            
2.7024775e-005  1.8345347e-008            
2.7219198e-005  1.8634163e-008            
2.7413621e-005  1.8820653e-008            
2.7608044e-005  1.9019041e-008            
2.7802466e-005  1.909538e-008            
2.7996889e-005  1.9294597e-008            
2.8191312e-005  1.9360879e-008            
2.8385735e-005  1.941055e-008            
2.8580158e-005  1.944194e-008            
2.8774581e-005  1.9454943e-008            
2.8969003e-005  1.9451816e-008            
2.9163426e-005  1.9437768e-008            
2.9357849e-005  1.9420922e-008            
2.9552272e-005  1.9411382e-008            
2.9746695e-005  1.9419498e-008            
2.9941118e-005  1.9580745e-008            
3.013554e-005  1.9773566e-008            
3.0329963e-005  1.9865141e-008            
3.0524386e-005  1.9974664e-008            
3.0718809e-005  2.0101671e-008            
3.0913232e-005  2.0118027e-008            
3.1107655e-005  2.0275519e-008            
3.1302078e-005  2.0579372e-008            
3.14965e-005  2.0518744e-008            
3.1690923e-005  2.071796e-008            
3.1885346e-005  2.0811647e-008            
3.2079769e-005  2.0798174e-008            
3.2274192e-005  2.1062338e-008            
3.2468615e-005  2.1358143e-008            
3.2663037e-005  2.1545839e-008            
3.285746e-005  2.1737712e-008            
3.3051883e-005  2.1547125e-008            
3.3246306e-005  2.1857378e-008            
3.3440729e-005  2.1798709e-008            
3.3635152e-005  2.1989292e-008            
3.3829574e-005  2.2181613e-008            
3.4023997e-005  2.2111464e-008            
3.421842e-005  2.2278726e-008            
3.4412843e-005  2.2062031e-008            
3.4607266e-005  2.2097339e-008            
3.4801689e-005  2.2286061e-008            
3.4996112e-005  2.2258104e-008            
3.5190534e-005  2.2519507e-008            
3.5384957e-005  2.2824927e-008            
3.557938e-005  2.2905708e-008            
3.5773803e-005  2.3249481e-008            
3.5968226e-005  2.3215348e-008            
3.6162649e-005  2.3288209e-008            
3.6357071e-005  2.3345077e-008            
3.6551494e-005  2.338458e-008            
3.6745917e-005  2.3281957e-008            
3.694034e-005  2.3296471e-008            
3.7134763e-005  2.3316644e-008            
3.7329186e-005  2.3476611e-008            
3.7523608e-005  2.3401871e-008            
3.7718031e-005  2.3596801e-008            
3.7912454e-005  2.3692167e-008            
3.8106877e-005  2.3808368e-008            
3.83013e-005  2.3946025e-008            
3.8495723e-005  2.3977853e-008            
3.8690146e-005  2.4155899e-008            
3.8884568e-005  2.4357494e-008            
3.9078991e-005  2.4449289e-008            
3.9273414e-005  2.4676699e-008            
3.9467837e-005  2.4657325e-008            
3.966226e-005  2.4761006e-008            
3.9856683e-005  2.4865503e-008            
4.0051105e-005  2.5093844e-008            
4.0245528e-005  2.4936014e-008            
4.0439951e-005  2.501959e-008            
4.0634374e-005  2.5112128e-008            
4.0828797e-005  2.4967082e-008            
4.102322e-005  2.5226498e-008            
4.1217642e-005  2.5403827e-008            
4.1412065e-005  2.5491012e-008            
4.1606488e-005  2.5991649e-008            
4.1800911e-005  2.5891892e-008            
4.1995334e-005  2.6183758e-008            
4.2189757e-005  2.6378647e-008            
4.238418e-005  2.6345135e-008            
4.2578602e-005  2.6721425e-008            
4.2773025e-005  2.689019e-008            
4.2967448e-005  2.7219645e-008            
4.3161871e-005  2.7453875e-008            
4.3356294e-005  2.7703657e-008            
4.3550717e-005  2.8083417e-008            
4.3745139e-005  2.7943733e-008            
4.3939562e-005  2.8023139e-008            
4.4133985e-005  2.820568e-008            
4.4328408e-005  2.810669e-008            
4.4522831e-005  2.8224853e-008            
4.4717254e-005  2.7937336e-008            
4.4911676e-005  2.7877836e-008            
4.5106099e-005  2.7944803e-008            
4.5300522e-005  2.7892387e-008            
4.5494945e-005  2.8099373e-008            
4.5689368e-005  2.7936301e-008            
4.5883791e-005  2.8026416e-008            
4.6078214e-005  2.8002847e-008            
4.6272636e-005  2.7990427e-008            
4.6467059e-005  2.8249478e-008            
4.6661482e-005  2.8152151e-008            
4.6855905e-005  2.8196837e-008            
4.7050328e-005  2.8398676e-008            
4.7244751e-005  2.8509241e-008            
4.7439173e-005  2.8777969e-008            
4.7633596e-005  2.8827097e-008            
4.7828019e-005  2.9031773e-008            
4.8022442e-005  2.9275028e-008            
4.8216865e-005  2.9302647e-008            
4.8411288e-005  2.9745419e-008            
4.860571e-005  3.0103627e-008            
4.8800133e-005  3.0102366e-008            
4.8994556e-005  3.0360407e-008            
4.9188979e-005  3.063008e-008            
4.9383402e-005  3.0772003e-008            
4.9577825e-005  3.0900323e-008            
4.9772248e-005  3.0884877e-008            
4.996667e-005  3.0850984e-008            
5.0161093e-005  3.1059895e-008            
5.0355516e-005  3.1011346e-008            
5.0549939e-005  3.107751e-008            
5.0744362e-005  3.1267494e-008            
5.0938785e-005  3.0949269e-008            
5.1133207e-005  3.1133718e-008            
5.132763e-005  3.1213543e-008            
5.1522053e-005  3.1179832e-008            
5.1716476e-005  3.1536008e-008            
5.1910899e-005  3.1395148e-008            
5.2105322e-005  3.1622405e-008            
5.2299744e-005  3.1468097e-008            
5.2494167e-005  3.1303264e-008            
5.268859e-005  3.1652791e-008            
5.2883013e-005  3.1518857e-008            
5.3077436e-005  3.1647095e-008            
5.3271859e-005  3.1799469e-008            
5.3466282e-005  3.1718977e-008            
5.3660704e-005  3.2033729e-008            
5.3855127e-005  3.2115424e-008            
5.404955e-005  3.2196866e-008            
5.4243973e-005  3.2272971e-008            
5.4438396e-005  3.2213048e-008            
5.4632819e-005  3.2269834e-008            
5.4827241e-005  3.2326886e-008            
5.5021664e-005  3.23899e-008            
5.5216087e-005  3.221369e-008            
5.541051e-005  3.2442218e-008            
5.5604933e-005  3.2590686e-008            
5.5799356e-005  3.2778616e-008            
5.5993778e-005  3.3127774e-008            
5.6188201e-005  3.3247531e-008            
5.6382624e-005  3.3371358e-008            
5.6577047e-005  3.3368214e-008            
5.677147e-005  3.3488168e-008            
5.6965893e-005  3.3735793e-008            
5.7160316e-005  3.3600205e-008            
5.7354738e-005  3.3832746e-008            
5.7549161e-005  3.3687754e-008            
5.7743584e-005  3.3791738e-008            
5.7938007e-005  3.3907453e-008            
5.813243e-005  3.4034501e-008            
5.8326853e-005  3.4045616e-008            
5.8521275e-005  3.4067906e-008            
5.8715698e-005  3.4236452e-008            
5.8910121e-005  3.4303698e-008            
5.9104544e-005  3.4518272e-008            
5.9298967e-005  3.4625355e-008            
5.949339e-005  3.4738809e-008            
5.9687812e-005  3.4851155e-008            
5.9882235e-005  3.4954241e-008            
6.0076658e-005  3.5041874e-008            
6.0271081e-005  3.4858452e-008            
6.0465504e-005  3.4788075e-008            
6.0659927e-005  3.4853484e-008            
6.085435e-005  3.4941751e-008            
6.1048772e-005  3.5182713e-008            
6.1243195e-005  3.5195213e-008            
6.1437618e-005  3.5348746e-008            
6.1632041e-005  3.5392715e-008            
6.1826464e-005  3.5574337e-008            
6.2020887e-005  3.5640183e-008            
6.2215309e-005  3.5708686e-008            
6.2409732e-005  3.5779157e-008            
6.2604155e-005  3.5850134e-008            
6.2798578e-005  3.5918924e-008            
6.2993001e-005  3.5981464e-008            
6.3187424e-005  3.590578e-008            
6.3381846e-005  3.6067329e-008            
6.3576269e-005  3.5962289e-008            
6.3770692e-005  3.5961467e-008            
6.3965115e-005  3.5821578e-008            
6.4159538e-005  3.5675941e-008            
6.4353961e-005  3.5922644e-008            
6.4548384e-005  3.5818381e-008            
6.4742806e-005  3.5863993e-008            
6.4937229e-005  3.6075259e-008            
6.5131652e-005  3.6074673e-008            
6.5326075e-005  3.6486451e-008            
6.5520498e-005  3.6550198e-008            
6.5714921e-005  3.6747069e-008            
6.5909343e-005  3.6820906e-008            
6.6103766e-005  3.6761979e-008            
6.6298189e-005  3.6950215e-008            
6.6492612e-005  3.6884653e-008            
6.6687035e-005  3.7061302e-008            
6.6881458e-005  3.7101884e-008            
6.707588e-005  3.6990912e-008            
6.7270303e-005  3.7102066e-008            
6.7464726e-005  3.6930764e-008            
6.7659149e-005  3.6721343e-008            
6.7853572e-005  3.6739504e-008            
6.8047995e-005  3.6493979e-008            
6.8242418e-005  3.6496056e-008            
6.843684e-005  3.6387073e-008            
6.8631263e-005  3.6426143e-008            
6.8825686e-005  3.6497168e-008            
6.9020109e-005  3.6598271e-008            
6.9214532e-005  3.6722504e-008            
6.9408955e-005  3.673151e-008            
6.9603377e-005  3.686458e-008            
6.97978e-005  3.6860307e-008            
6.9992223e-005  3.6830771e-008            
7.0186646e-005  3.664544e-008            
7.0381069e-005  3.6558397e-008            
7.0575492e-005  3.6581721e-008            
7.0769914e-005  3.646871e-008            
7.0964337e-005  3.6348502e-008            
7.115876e-005  3.6234021e-008            
7.1353183e-005  3.6392149e-008            
7.1547606e-005  3.6326017e-008            
7.1742029e-005  3.6407341e-008            
7.1936452e-005  3.663992e-008            
7.2130874e-005  3.6635793e-008            
7.2325297e-005  3.6632743e-008            
7.251972e-005  3.6759061e-008            
7.2714143e-005  3.6636592e-008            
7.2908566e-005  3.676817e-008            
7.3102989e-005  3.6784421e-008            
7.3297411e-005  3.6806118e-008            
7.3491834e-005  3.7088056e-008            
7.3686257e-005  3.6869219e-008            
7.388068e-005  3.7022589e-008            
7.4075103e-005  3.7058258e-008            
7.4269526e-005  3.6968647e-008            
7.4463948e-005  3.7133841e-008            
7.4658371e-005  3.7178755e-008            
7.4852794e-005  3.7218304e-008            
7.5047217e-005  3.7249308e-008            
7.524164e-005  3.7143854e-008            
7.5436063e-005  3.7157593e-008            
7.5630486e-005  3.7048941e-008            
7.5824908e-005  3.7203516e-008            
7.6019331e-005  3.7253355e-008            
7.6213754e-005  3.7321129e-008            
7.6408177e-005  3.7410376e-008            
7.66026e-005  3.7396731e-008            
7.6797023e-005  3.7661154e-008            
7.6991445e-005  3.7700547e-008            
7.7185868e-005  3.7879356e-008            
7.7380291e-005  3.8066935e-008            
7.7574714e-005  3.8122126e-008            
7.7769137e-005  3.8157901e-008            
7.796356e-005  3.8044032e-008            
7.8157982e-005  3.8034048e-008            
7.8352405e-005  3.8011068e-008            
7.8546828e-005  3.7977603e-008            
7.8741251e-005  3.8062574e-008            
7.8935674e-005  3.7885988e-008            
7.9130097e-005  3.7946525e-008            
7.9324519e-005  3.7869293e-008            
7.9518942e-005  3.7896577e-008            
7.9713365e-005  3.777199e-008            
7.9907788e-005  3.7487419e-008            
8.0102211e-005  3.7427258e-008            
8.0296634e-005  3.7352462e-008            
8.0491057e-005  3.713685e-008            
8.0685479e-005  3.7037204e-008            
8.0879902e-005  3.6939121e-008            
8.1074325e-005  3.69741e-008            
8.1268748e-005  3.6765974e-008            
8.1463171e-005  3.694576e-008            
8.1657594e-005  3.676483e-008            
8.1852016e-005  3.684593e-008            
8.2046439e-005  3.682079e-008            
8.2240862e-005  3.6811362e-008            
8.2435285e-005  3.7073393e-008            
8.2629708e-005  3.6973019e-008            
8.2824131e-005  3.7001751e-008            
8.3018553e-005  3.716748e-008            
8.3212976e-005  3.6960519e-008            
8.3407399e-005  3.7256605e-008            
8.3601822e-005  3.7303458e-008            
8.3796245e-005  3.7202889e-008            
8.3990668e-005  3.7201183e-008            
8.4185091e-005  3.7047857e-008            
8.4379513e-005  3.6995395e-008            
8.4573936e-005  3.6927589e-008            
8.4768359e-005  3.6850396e-008            
8.4962782e-005  3.6645298e-008            
8.5157205e-005  3.6701605e-008            
8.5351628e-005  3.6779508e-008            
8.554605e-005  3.6745463e-008            
8.5740473e-005  3.6970169e-008            
8.5934896e-005  3.6816047e-008            
8.6129319e-005  3.6773168e-008            
8.6323742e-005  3.6852454e-008            
8.6518165e-005  3.6553167e-008            
8.6712587e-005  3.6765843e-008            
8.690701e-005  3.662995e-008            
8.7101433e-005  3.6900538e-008            
8.7295856e-005  3.6958229e-008            
8.7490279e-005  3.7043851e-008            
8.7684702e-005  3.7411456e-008            
8.7879125e-005  3.7297281e-008            
8.8073547e-005  3.7569736e-008            
8.826797e-005  3.7606181e-008            
8.8462393e-005  3.7646503e-008            
8.8656816e-005  3.7945688e-008            
8.8851239e-005  3.7869054e-008            
8.9045662e-005  3.8034422e-008            
8.9240084e-005  3.8069635e-008            
8.9434507e-005  3.7967917e-008            
8.962893e-005  3.8112618e-008            
8.9823353e-005  3.8007571e-008            
9.0017776e-005  3.8283025e-008            
9.0212199e-005  3.8190841e-008            
9.0406621e-005  3.8229389e-008            
9.0601044e-005  3.8288674e-008            
9.0795467e-005  3.8249828e-008            
9.098989e-005  3.8625368e-008            
9.1184313e-005  3.8788968e-008            
9.1378736e-005  3.8973919e-008            
9.1573159e-005  3.9173948e-008            
9.1767581e-005  3.9001072e-008            
9.1962004e-005  3.9335234e-008            
9.2156427e-005  3.942823e-008            
9.235085e-005  3.9510694e-008            
9.2545273e-005  3.9573275e-008            
9.2739696e-005  3.9478608e-008            
9.2934118e-005  3.9597997e-008            
9.3128541e-005  3.9426201e-008            
9.3322964e-005  3.9209449e-008            
9.3517387e-005  3.9090905e-008            
9.371181e-005  3.8838482e-008            
9.3906233e-005  3.884832e-008            
9.4100655e-005  3.9014918e-008            
9.4295078e-005  3.895785e-008            
9.4489501e-005  3.9172095e-008            
9.4683924e-005  3.9149479e-008            
9.4878347e-005  3.9122724e-008            
9.507277e-005  3.92082e-008            
9.5267193e-005  3.9003882e-008            
9.5461615e-005  3.8969001e-008            
9.5656038e-005  3.8786379e-008            
9.5850461e-005  3.8074897e-008            
9.6044884e-005  3.714892e-008            
9.6239307e-005  3.5239882e-008            
9.643373e-005  3.2358096e-008            
9.6628152e-005  2.8068234e-008            
9.6822575e-005  2.1762745e-008            
9.7016998e-005  1.2871161e-008            
9.7211421e-005  1.7402637e-009            
9.7405844e-005  -1.2022347e-008            
9.7600267e-005  -2.7607511e-008            
9.7794689e-005  -4.3350781e-008            
9.7989112e-005  -5.7345365e-008            
9.8183535e-005  -6.4849437e-008            
9.8377958e-005  -6.9026515e-008            
9.8572381e-005  -7.2014932e-008            
9.8766804e-005  -7.44379e-008            
9.8961227e-005  -7.6368421e-008            
9.9155649e-005  -7.7257482e-008            
9.9350072e-005  -7.8066983e-008            
9.9544495e-005  -7.8125298e-008            
9.9738918e-005  -7.7228602e-008            
9.9933341e-005  -7.6208064e-008            
0.00010012776  -7.4671326e-008            
0.00010032219  -7.2987539e-008            
0.00010051661  -7.1680985e-008            
0.00010071103  -7.0513508e-008            
0.00010090545  -6.9967184e-008            
0.00010109988  -6.9605621e-008            
0.0001012943  -6.9310573e-008            
0.00010148872  -6.9185861e-008            
0.00010168315  -6.8678785e-008            
0.00010187757  -6.8225314e-008            
0.00010207199  -6.7764135e-008            
0.00010226641  -6.6836723e-008            
0.00010246084  -6.5612403e-008            
0.00010265526  -6.4290321e-008            
0.00010284968  -6.2333922e-008            
0.00010304411  -6.0242723e-008            
0.00010323853  -5.806872e-008            
0.00010343295  -5.5890454e-008            
0.00010362737  -5.3932754e-008            
0.0001038218  -5.2427687e-008            
0.00010401622  -5.1338818e-008            
0.00010421064  -5.0595772e-008            
0.00010440507  -4.98425e-008            
0.00010459949  -4.9458858e-008            
0.00010479391  -4.9062689e-008            
0.00010498833  -4.8756513e-008            
0.00010518276  -4.8647839e-008            
0.00010537718  -4.8336672e-008            
0.0001055716  -4.8052452e-008            
0.00010576603  -4.791818e-008            
0.00010596045  -4.7552225e-008            
0.00010615487  -4.7708442e-008            
0.00010634929  -4.7634462e-008            
0.00010654372  -4.7307394e-008            
0.00010673814  -4.7356927e-008            
0.00010693256  -4.7160237e-008            
0.00010712699  -4.7083528e-008            
0.00010732141  -4.7125371e-008            
0.00010751583  -4.6890411e-008            
0.00010771025  -4.6857322e-008            
0.00010790468  -4.6498066e-008            
0.0001080991  -4.6146686e-008            
0.00010829352  -4.5761325e-008            
0.00010848795  -4.4772983e-008            
0.00010868237  -4.412046e-008            
0.00010887679  -4.2738334e-008            
0.00010907121  -4.0931614e-008            
0.00010926564  -3.8933697e-008            
0.00010946006  -3.6385156e-008            
0.00010965448  -3.3971696e-008            
0.00010984891  -3.1668323e-008            
0.00011004333  -2.9576535e-008            
0.00011023775  -2.8046993e-008            
0.00011043217  -2.6652875e-008            
0.0001106266  -2.5689053e-008            
0.00011082102  -2.4678745e-008            
0.00011101544  -2.3879314e-008            
0.00011120987  -2.3299663e-008            
0.00011140429  -2.2810514e-008            
0.00011159871  -2.2525809e-008            
0.00011179313  -2.2178039e-008            
0.00011198756  -2.1873681e-008            
0.00011218198  -2.1476656e-008            
0.0001123764  -2.1361716e-008            
0.00011257083  -2.1279575e-008            
0.00011276525  -2.0966404e-008            
0.00011295967  -2.0921467e-008            
0.00011315409  -2.0772095e-008            
0.00011334852  -2.0761873e-008            
0.00011354294  -2.0758949e-008            
0.00011373736  -2.0493729e-008            
0.00011393179  -2.0583976e-008            
0.00011412621  -2.0395949e-008            
0.00011432063  -2.0164302e-008            
0.00011451505  -1.989414e-008            
0.00011470948  -1.9599001e-008            
0.0001149039  -1.9425715e-008            
0.00011509832  -1.9269847e-008            
0.00011529275  -1.9397976e-008            
0.00011548717  -1.9437854e-008            
0.00011568159  -1.9376821e-008            
0.00011587601  -1.9587227e-008            
0.00011607044  -1.9431295e-008            
0.00011626486  -1.952239e-008            
0.00011645928  -1.9483098e-008            
0.00011665371  -1.942862e-008            
0.00011684813  -1.9485606e-008            
0.00011704255  -1.9277551e-008            
0.00011723697  -1.9185819e-008            
0.0001174314  -1.9103043e-008            
0.00011762582  -1.9166281e-008            
0.00011782024  -1.93814e-008            
0.00011801467  -1.9360048e-008            
0.00011820909  -1.9463e-008            
0.00011840351  -1.9430282e-008            
0.00011859793  -1.9246236e-008            
0.00011879236  -1.9410723e-008            
0.00011898678  -1.9163165e-008            
0.0001191812  -1.8989919e-008            
0.00011937562  -1.8898667e-008            
0.00011957005  -1.8513439e-008            
0.00011976447  -1.8471145e-008            
0.00011995889  -1.8160841e-008            
0.00012015332  -1.7838183e-008            
0.00012034774  -1.8028797e-008            
0.00012054216  -1.7731728e-008            
0.00012073658  -1.7939232e-008            
0.00012093101  -1.7769016e-008            
0.00012112543  -1.7573327e-008            
0.00012131985  -1.7602516e-008            
0.00012151428  -1.7220027e-008            
0.0001217087  -1.7044585e-008            
0.00012190312  -1.6960956e-008            
0.00012209754  -1.658668e-008            
0.00012229197  -1.6423523e-008            
0.00012248639  -1.6105676e-008            
0.00012268081  -1.588932e-008            
0.00012287524  -1.5660937e-008            
0.00012306966  -1.5427062e-008            
0.00012326408  -1.5447985e-008            
0.0001234585  -1.5221651e-008            
0.00012365293  -1.5117492e-008            
0.00012384735  -1.5013831e-008            
0.00012404177  -1.4908171e-008            
0.0001242362  -1.4799246e-008            
0.00012443062  -1.4687723e-008            
0.00012462504  -1.4576403e-008            
0.00012481946  -1.4596578e-008            
0.00012501389  -1.4372351e-008            
0.00012520831  -1.4406986e-008            
0.00012540273  -1.4455775e-008            
0.00012559716  -1.4507566e-008            
0.00012579158  -1.4421638e-008            
0.000125986  -1.4310568e-008            
0.00012618042  -1.4169508e-008            
0.00012637485  -1.4122969e-008            
0.00012656927  -1.3918153e-008            
0.00012676369  -1.367902e-008            
0.00012695812  -1.3414784e-008            
0.00012715254  -1.3390831e-008            
0.00012734696  -1.3365708e-008            
0.00012754138  -1.3082433e-008            
0.00012773581  -1.3047098e-008            
0.00012793023  -1.3021639e-008            
0.00012812465  -1.2751117e-008            
0.00012831908  -1.2993989e-008            
0.0001285135  -1.2744619e-008            
0.00012870792  -1.2863874e-008            
0.00012890234  -1.2845684e-008            
0.00012909677  -1.2665084e-008            
0.00012929119  -1.2560496e-008            
0.00012948561  -1.214819e-008            
0.00012968004  -1.2057575e-008            
0.00012987446  -1.1671985e-008            
0.00013006888  -1.1371785e-008            
0.0001302633  -1.1177956e-008            
0.00013045773  -1.0851716e-008            
0.00013065215  -1.090743e-008            
0.00013084657  -1.0723896e-008            
0.000131041  -1.0669304e-008            
0.00013123542  -1.0493587e-008            
0.00013142984  -1.0446513e-008            
0.00013162426  -1.0405511e-008            
0.00013181869  -1.0112475e-008            
0.00013201311  -1.0323224e-008            
0.00013220753  -1.0157661e-008            
0.00013240196  -1.0097185e-008            
0.00013259638  -1.0013922e-008            
0.0001327908  -9.7753141e-009            
0.00013298522  -9.7637162e-009            
0.00013317965  -9.4925056e-009            
0.00013337407  -9.235065e-009            
0.00013356849  -9.425028e-009            
0.00013376292  -9.370223e-009            
0.00013395734  -1.0017948e-008            
0.00013415176  -1.0699262e-008            
0.00013434618  -1.1727826e-008            
0.00013454061  -1.316755e-008            
0.00013473503  -1.5054389e-008            
0.00013492945  -1.738214e-008            
0.00013512388  -1.9714123e-008            
0.0001353183  -2.2073641e-008            
0.00013551272  -2.4091095e-008            
0.00013570714  -2.5519566e-008            
0.00013590157  -2.6521145e-008            
0.00013609599  -2.7304899e-008            
0.00013629041  -2.8113803e-008            
0.00013648484  -2.8572393e-008            
0.00013667926  -2.9063032e-008            
0.00013687368  -2.9476931e-008            
0.0001370681  -2.981978e-008            
0.00013726253  -3.0090781e-008            
0.00013745695  -3.028276e-008            
0.00013765137  -3.0384546e-008            
0.00013784579  -3.0131204e-008            
0.00013804022  -3.0150431e-008            
0.00013823464  -2.9697506e-008            
0.00013842906  -2.9281235e-008            
0.00013862349  -2.9316876e-008            
0.00013881791  -2.8822212e-008            
0.00013901233  -2.8691272e-008            
0.00013920675  -2.858482e-008            
0.00013940118  -2.8519527e-008            
0.0001395956  -2.8763876e-008            
0.00013979002  -2.8695965e-008            
0.00013998445  -2.8946792e-008            
0.00014017887  -2.9286904e-008            
0.00014037329  -2.9477281e-008            
0.00014056771  -2.9923365e-008            
0.00014076214  -3.0294704e-008            
0.00014095656  -3.1144325e-008            
0.00014115098  -3.2273406e-008            
0.00014134541  -3.3448616e-008            
0.00014153983  -3.5170842e-008            
0.00014173425  -3.6909719e-008            
0.00014192867  -3.8468363e-008            
0.0001421231  -3.9770027e-008            
0.00014231752  -4.1002719e-008            
0.00014251194  -4.1739489e-008            
0.00014270637  -4.270565e-008            
0.00014290079  -4.3269666e-008            
0.00014309521  -4.3935187e-008            
0.00014328963  -4.4353247e-008            
0.00014348406  -4.4938874e-008            
0.00014367848  -4.5877586e-008            
0.0001438729  -4.6461427e-008            
0.00014406733  -4.7612351e-008            
0.00014426175  -4.8748152e-008            
0.00014445617  -5.0123079e-008            
0.00014465059  -5.1840314e-008            
0.00014484502  -5.3316862e-008            
0.00014503944  -5.4538534e-008            
0.00014523386  -5.5330248e-008            
0.00014542829  -5.5350521e-008            
0.00014562271  -5.4605598e-008            
0.00014581713  -5.2579348e-008            
0.00014601155  -4.9626856e-008            
0.00014620598  -4.4979431e-008            
